지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
702,2020-01-03 07:00,-.8,0,.3,0,,,97.1,0,0
702,2020-01-03 08:00,-.8,0,.1,0,,,96.8,0,0
702,2020-01-03 09:00,.5,0,.1,0,,,94.3,0,0
702,2020-01-03 10:00,1.5,0,.2,0,,,90.9,0,0
702,2020-01-03 11:00,3.9,0,0,0,,,81.9,0,0
702,2020-01-03 12:00,6.4,179.6,1,0,,,60.7,0,1
702,2020-01-03 13:00,6.3,284.8,1.3,0,,,59.8,0,.9
702,2020-01-03 14:00,6.9,11.4,1.4,0,,,60.8,0,1.6
702,2020-01-03 15:00,6.9,329.6,1.1,0,,,57.6,0,1.6
702,2020-01-03 16:00,6.6,0,.4,0,,,61.4,0,2.3
702,2020-01-03 17:00,5.6,227.2,1.3,0,,,71.4,0,1.6
702,2020-01-03 18:00,4.6,265.2,1.7,0,,,73.6,0,2.3
702,2020-01-03 19:00,3.7,271.6,1.6,0,,,75.7,0,1.6
702,2020-01-03 20:00,2.8,302.1,2.1,0,,,77.5,0,2.3
702,2020-01-03 21:00,.2,138.8,.6,0,,,87.1,0,1.6
702,2020-01-03 22:00,-1.7,0,.4,0,,,95.2,0,2.3
702,2020-01-03 23:00,-2.9,0,0,0,,,97.4,0,1.6
702,2020-01-04 00:00,-3,0,0,0,,,97.4,0,2.3
702,2020-01-04 01:00,-3.4,0,0,0,,,97.4,0,0
702,2020-01-04 02:00,-4,0,0,0,,,97.4,0,0
702,2020-01-04 03:00,-4.8,0,0,0,,,97.4,0,0
702,2020-01-04 04:00,-4.7,0,0,0,,,97.2,0,0
702,2020-01-04 05:00,-3.4,0,.4,0,,,97.2,0,0
702,2020-01-04 06:00,-3.9,84.1,.8,0,,,97.1,0,0
702,2020-01-04 07:00,-2.7,0,0,0,,,96.4,0,0
702,2020-01-04 08:00,-4.3,0,.2,0,,,96.3,0,0
702,2020-01-04 09:00,-1.3,303,.7,0,,,95.8,0,0
702,2020-01-04 10:00,.1,144,.7,0,,,94,0,.4
702,2020-01-04 11:00,2.6,165.6,.9,0,,,76.7,0,1
702,2020-01-04 12:00,4.4,177.6,.9,0,,,73.5,0,.8
702,2020-01-04 13:00,6.2,164.1,1.6,0,,,67,0,1.4
702,2020-01-04 14:00,7,237.9,1,0,,,63.6,0,1.3
702,2020-01-04 15:00,7.5,293.8,2.1,0,,,59.8,0,2.1
702,2020-01-04 16:00,7.6,267.2,.8,0,,,61.5,0,2.3
702,2020-01-04 17:00,6.6,197.4,1.2,0,,,69.3,0,2.2
702,2020-01-04 18:00,2.1,0,0,0,,,87,0,2.3
702,2020-01-04 19:00,1.9,276.6,1,0,,,85,0,2.2
702,2020-01-04 20:00,.4,0,0,0,,,95.3,0,2.3
702,2020-01-04 21:00,-1.3,0,0,0,,,97.2,0,2.2
702,2020-01-04 22:00,-1.9,0,.3,0,,,97.4,0,2.3
702,2020-01-04 23:00,-3.1,0,0,0,,,97.4,0,2.2
702,2020-01-05 00:00,-3.6,319,.8,0,,,97.4,0,2.3
702,2020-01-05 01:00,-3.4,0,.1,0,,,97.4,0,0
702,2020-01-05 02:00,-4.5,0,0,0,,,97.4,0,0
702,2020-01-05 03:00,-4.2,174.4,.5,0,,,97.2,0,0
702,2020-01-05 04:00,-5.2,0,0,0,,,97,0,0
702,2020-01-05 05:00,-6.1,0,0,0,,,96.6,0,0
702,2020-01-05 06:00,-6.4,0,0,0,,,95.9,0,0
702,2020-01-05 07:00,-5.5,0,0,0,,,96.7,0,0
702,2020-01-05 08:00,-5.9,0,0,0,,,96.1,0,0
702,2020-01-05 09:00,-2.3,0,0,0,,,96.6,0,.7
702,2020-01-05 10:00,1,0,.2,0,,,79.3,0,1
702,2020-01-05 11:00,4.2,0,0,0,,,65.7,0,1.7
702,2020-01-05 12:00,4.5,319.8,2.3,,,,58.3,,2
702,2020-01-05 13:00,6.6,312.1,2.3,,,,45.3,,2.7
702,2020-01-05 14:00,8.1,316.5,2.7,,,,33.3,,3
702,2020-01-05 15:00,7.8,321.6,2.9,,,,35.5,,3.6
702,2020-01-05 16:00,7.4,321.3,2.7,,,,39.8,,3.6
702,2020-01-05 17:00,6.4,337.2,1.8,,,,42.1,,3.6
702,2020-01-05 18:00,4,301.8,1.3,,,,50.3,,3.6
702,2020-01-05 19:00,2.2,0,0,,,,59.5,,3.6
702,2020-01-05 20:00,.7,0,0,,,,66.8,,3.6
702,2020-01-05 21:00,.7,0,0,,,,70.5,,3.6
702,2020-01-05 22:00,.5,0,0,,,,73.6,,3.6
702,2020-01-05 23:00,-1.1,0,0,,,,82.8,,3.6
702,2020-01-06 00:00,-1.4,0,0,,,,85.6,0,3.6
702,2020-01-06 01:00,.4,61,.6,0,,,76,0,0
702,2020-01-06 02:00,2,305.3,1.1,0,,,60.4,0,0
702,2020-01-06 03:00,1.5,0,0,0,,,71.1,0,0
702,2020-01-06 04:00,1.7,272.9,.8,0,,,70.5,0,0
702,2020-01-06 05:00,2,172.7,.9,0,,,69.4,0,0
702,2020-01-06 06:00,1.2,359.9,1.3,.5,,,91,0,0
702,2020-01-06 07:00,1.1,341,1,.4,,,93.1,0,0
702,2020-01-06 08:00,2.1,51.1,.5,.1,,,94.5,0,0
702,2020-01-06 09:00,3.3,42.3,1.9,0,,,97.4,0,0
702,2020-01-06 10:00,2.3,311.1,2.6,1.1,,,96.8,0,0
702,2020-01-06 11:00,2.9,336.7,1.7,.1,,,97.4,0,0
702,2020-01-06 12:00,3.4,308.6,2.8,.2,,,97.4,0,0
702,2020-01-06 13:00,4.2,332,1.5,.2,,,97.4,0,0
702,2020-01-06 14:00,5.3,346.4,.9,.2,,,97.4,0,0
702,2020-01-06 15:00,6.1,11.7,1.2,0,,,97.4,0,0
702,2020-01-06 16:00,5.9,357.3,1.2,.1,,,97.4,0,0
702,2020-01-06 17:00,6.5,358.9,1.4,.6,,,97.4,0,0
702,2020-01-06 18:00,6.1,358.6,1.1,1,,,97.4,0,0
702,2020-01-06 19:00,5.9,332.1,1.3,1.5,,,97.4,0,0
702,2020-01-06 20:00,7.6,39.9,2,.4,,,97.4,0,0
702,2020-01-06 21:00,7.9,62,1.3,1,,,97.4,0,0
702,2020-01-06 22:00,7.9,59.1,1.1,2.1,,,97.4,0,0
702,2020-01-06 23:00,8.6,63,1,3.1,,,97.4,0,0
702,2020-01-07 00:00,8.9,56.2,1.5,1.5,,,97.4,0,0
702,2020-01-07 01:00,6.9,308.6,2.2,2.3,,,97.4,0,0
702,2020-01-07 02:00,7.6,334.6,1.1,2.9,,,97.4,0,0
702,2020-01-07 03:00,8.1,322.3,1.3,1.2,,,97.4,0,0
702,2020-01-07 04:00,7.1,306,1.9,1.1,,,97.4,0,0
702,2020-01-07 05:00,6.7,313.5,2,3.9,,,97.4,0,0
702,2020-01-07 06:00,6.9,318.3,1.6,3,,,97.4,0,0
702,2020-01-07 07:00,7.1,305.8,2.2,1,,,97.4,0,0
702,2020-01-07 08:00,7.3,305.1,1.3,2.8,,,97.4,0,0
702,2020-01-07 09:00,7.5,310.4,2.3,3.3,,,97.4,0,0
702,2020-01-07 10:00,7.7,310.2,2.2,1.1,,,97.4,0,0
702,2020-01-07 11:00,7.9,311.5,1.8,1,,,97.4,0,0
702,2020-01-07 12:00,8.6,311.7,1.6,.5,,,97.4,0,0
702,2020-01-07 13:00,8.8,314,1.3,2.1,,,97.4,0,0
702,2020-01-07 14:00,9.5,305,.8,1.8,,,97.4,0,0
702,2020-01-07 15:00,10.6,0,0,2.4,,,97.4,0,0
702,2020-01-07 16:00,12.7,0,.2,2,,,97.4,0,0
702,2020-01-07 17:00,13.7,142.8,.7,1,,,97.4,0,0
702,2020-01-07 18:00,15.5,150.7,3.7,.8,,,97.4,0,0
702,2020-01-07 19:00,15.4,152.8,2.7,5.5,,,97.4,0,0
702,2020-01-07 20:00,15.7,196.8,3,4.5,,,97.4,0,0
702,2020-01-07 21:00,14.9,195.6,4.2,.8,,,97.4,0,0
702,2020-01-07 22:00,13.9,205.4,5.3,3.7,,,97.4,0,0
702,2020-01-07 23:00,12,202.9,5.8,.5,,,97.4,0,0
702,2020-01-08 00:00,9.8,209.6,5.6,.5,,,97.4,0,0
702,2020-01-08 01:00,8.3,215.3,4.4,0,,,97.2,0,0
702,2020-01-08 02:00,7.6,218.1,4.3,.5,,,97.4,0,0
702,2020-01-08 03:00,6.6,234.6,4.6,.4,,,97.4,0,0
702,2020-01-08 04:00,5.6,232.1,3.5,.4,,,97.4,0,0
702,2020-01-08 05:00,5.4,235.4,3.3,.5,,,97.4,0,0
702,2020-01-08 06:00,5.6,243.2,3.2,.1,,,97.4,0,0
702,2020-01-08 07:00,5.4,254.4,4.6,.5,,,93.3,0,0
702,2020-01-08 08:00,5.3,265.8,4.8,0,,,87.9,0,0
702,2020-01-08 09:00,4.8,266.3,4.7,0,,,92.8,0,0
702,2020-01-08 10:00,4.9,273.5,3.3,0,,,92.5,0,0
702,2020-01-08 11:00,4.9,272.6,4.4,0,,,89.9,0,0
702,2020-01-08 12:00,4.3,256.4,2.5,0,,,97.4,0,0
702,2020-01-08 13:00,4.3,262.9,2.4,.2,,,97.4,0,0
702,2020-01-08 14:00,4.2,269.9,2.3,0,,,97.4,0,0
702,2020-01-08 15:00,4.4,258.5,2,0,,,95.9,0,0
702,2020-01-08 16:00,4.2,280.5,1.4,0,,,96.2,0,0
702,2020-01-08 17:00,4.1,261.9,2.2,0,,,96.5,0,0
702,2020-01-08 18:00,4.1,261.1,2.2,0,,,94.4,0,0
702,2020-01-08 19:00,4.1,263.3,2.2,0,,,93.3,0,0
702,2020-01-08 20:00,4,271.1,2.2,0,,,92.5,0,0
702,2020-01-08 21:00,4.1,260.7,1.7,0,,,80.4,0,0
702,2020-01-08 22:00,4,274.2,1.2,0,,,77.4,0,0
702,2020-01-08 23:00,3.7,275.6,1,0,,,81,0,0
702,2020-01-09 00:00,3.7,272.6,1.5,0,,,77.2,0,0
702,2020-01-09 01:00,2.8,274.7,.7,0,,,85.1,0,0
702,2020-01-09 02:00,2.8,303.2,2,0,,,72.7,0,0
702,2020-01-09 03:00,2.5,326.5,1.4,0,,,76.3,0,0
702,2020-01-09 04:00,2.3,268.9,.6,0,,,76.6,0,0
702,2020-01-09 05:00,2.3,262.5,1.3,0,,,76,0,0
702,2020-01-09 06:00,1.6,283.3,1.4,0,,,77,0,0
702,2020-01-09 07:00,-.3,307.9,.9,0,,,86.9,0,0
702,2020-01-09 08:00,-1.1,0,.1,0,,,92.7,0,0
702,2020-01-09 09:00,1.4,338.3,1.7,0,,,74.7,0,.7
702,2020-01-09 10:00,2.4,316.8,2.6,0,,,68.6,0,1
702,2020-01-09 11:00,3,279,2.2,0,,,61.1,0,1.7
702,2020-01-09 12:00,3.6,276.5,1.6,0,,,59.6,0,2
702,2020-01-09 13:00,4.5,291.2,1.6,0,,,58.6,0,2.7
702,2020-01-09 14:00,4.8,.7,2.1,0,,,53.9,0,3
702,2020-01-09 15:00,5.5,301.8,1.4,0,,,53.2,0,3.7
702,2020-01-09 16:00,5.1,202.8,1.7,0,,,62.4,0,3.7
702,2020-01-09 17:00,3.6,254.8,1.9,0,,,68.3,0,3.7
702,2020-01-09 18:00,2.6,270.1,1.8,0,,,73.1,0,3.7
702,2020-01-09 19:00,1.9,257.5,1.9,0,,,74.1,0,3.7
702,2020-01-09 20:00,0,0,.3,0,,,85.6,0,3.7
702,2020-01-09 21:00,-1.2,0,0,0,,,91.9,0,3.7
702,2020-01-09 22:00,-.8,335.4,1.1,0,,,94.1,0,3.7
702,2020-01-09 23:00,-.6,354.8,1.5,0,,,84.3,0,3.7
702,2020-01-10 00:00,-1.6,357.3,.9,0,,,91.4,0,3.7
702,2020-01-10 01:00,-1.7,342,1.5,0,,,86.6,0,0
702,2020-01-10 02:00,-1.9,359.2,.7,0,,,88.4,0,0
702,2020-01-10 03:00,-1.7,340.5,1.7,0,,,88.1,0,0
702,2020-01-10 04:00,-3.1,0,0,0,,,94.9,0,0
702,2020-01-10 05:00,-3.7,0,.4,0,,,97.1,0,0
702,2020-01-10 06:00,-3.9,0,.1,0,,,97.4,0,0
702,2020-01-10 07:00,-4.2,0,0,0,,,97.4,0,0
702,2020-01-10 08:00,-3.7,18.8,.6,0,,,97.4,0,0
702,2020-01-10 09:00,-2,0,.4,0,,,97.4,0,.3
702,2020-01-10 10:00,-1.5,0,.1,0,,,92.7,0,.6
702,2020-01-10 11:00,.2,74.4,1.3,0,,,84.5,0,.6
702,2020-01-10 12:00,1.6,326.6,2,0,,,72.3,0,1.6
702,2020-01-10 13:00,3.6,298.6,1.9,0,,,58.6,0,1.6
702,2020-01-10 14:00,4.4,296.9,3.5,0,,,53.5,0,2.6
702,2020-01-10 15:00,5.9,320.3,2.6,0,,,42,0,2.6
702,2020-01-10 16:00,5.9,314.8,1,0,,,46.4,0,3.6
702,2020-01-10 17:00,4.5,267,1.7,0,,,61.2,0,3.1
702,2020-01-10 18:00,2.6,236.5,.7,0,,,68.5,0,3.6
702,2020-01-10 19:00,-.2,0,0,0,,,82.8,0,3.1
702,2020-01-10 20:00,-1.1,0,0,0,,,86.5,0,3.6
702,2020-01-10 21:00,-1.6,0,0,0,,,94.3,0,3.1
702,2020-01-10 22:00,-1.1,0,0,0,,,95.6,0,3.6
702,2020-01-10 23:00,-.8,334.5,1,0,,,84.3,0,3.1
702,2020-01-11 00:00,-.5,328.4,1.3,0,,,78.4,0,3.6
702,2020-01-11 01:00,-2.2,0,0,0,,,94.2,0,0
702,2020-01-11 02:00,-2.3,0,0,0,,,96.1,0,0
702,2020-01-11 03:00,-3,0,0,0,,,97.2,0,0
702,2020-01-11 04:00,-3.6,0,0,0,,,97.4,0,0
702,2020-01-11 05:00,-3.6,0,0,0,,,97.4,0,0
702,2020-01-11 06:00,-1.6,0,0,0,,,97.4,0,0
702,2020-01-11 07:00,-1.1,0,0,0,,,96.1,0,0
702,2020-01-11 08:00,-.7,0,0,0,,,94.4,0,0
702,2020-01-11 09:00,-.4,0,0,0,,,92.9,0,.3
702,2020-01-11 10:00,1.5,321.4,2.2,0,,,74.1,0,1
702,2020-01-11 11:00,4,295.6,.8,0,,,63.6,0,1.3
702,2020-01-11 12:00,5.7,358.8,1.6,0,,,55.6,0,2
702,2020-01-11 13:00,6.3,326.2,3,0,,,52.7,0,2.3
702,2020-01-11 14:00,6.4,340.1,2.1,0,,,58,0,2.7
702,2020-01-11 15:00,6.2,347.3,2.5,0,,,59.3,0,2.8
702,2020-01-11 16:00,6.2,213,.9,0,,,60.3,0,2.8
702,2020-01-11 17:00,5.6,252.6,1.2,0,,,59.3,0,2.8
702,2020-01-11 18:00,4.9,270.2,1.7,0,,,57.9,0,2.8
702,2020-01-11 19:00,4,298.3,3.2,0,,,55.1,0,2.8
702,2020-01-11 20:00,3.1,310.2,3,0,,,56.1,0,2.8
702,2020-01-11 21:00,2.5,286.4,2.6,0,,,52.6,0,2.8
702,2020-01-11 22:00,1.7,263,.6,0,,,58.2,0,2.8
702,2020-01-11 23:00,1.6,0,.1,0,,,60,0,2.8
702,2020-01-12 00:00,1.6,0,0,0,,,63.5,0,2.8
702,2020-01-12 01:00,.6,0,0,0,,,74.5,0,0
702,2020-01-12 02:00,.7,0,0,0,,,72.5,0,0
702,2020-01-12 03:00,.7,0,0,0,,,73.9,0,0
702,2020-01-12 04:00,.5,0,0,0,,,78.4,0,0
702,2020-01-12 05:00,-.8,0,0,0,,,83.4,0,0
702,2020-01-12 06:00,-1.8,0,0,0,,,87.8,0,0
702,2020-01-12 07:00,-1,0,0,0,,,91.4,0,0
702,2020-01-12 08:00,-.5,0,0,0,,,87.6,0,0
702,2020-01-12 09:00,.8,0,.2,0,,,80.5,0,0
702,2020-01-12 10:00,1.9,0,.2,0,,,74.9,0,0
702,2020-01-12 11:00,2.6,138.6,1.4,0,,,68.2,0,0
702,2020-01-12 12:00,3.8,201,1,0,,,65.5,0,.1
702,2020-01-12 13:00,3.6,219.7,2,0,,,66.4,0,0
702,2020-01-12 14:00,4.2,236.1,1.4,0,,,66.9,0,.1
702,2020-01-12 15:00,4.5,280.4,2.4,0,,,58.5,0,0
702,2020-01-12 16:00,3.9,315.7,3,0,,,60.7,0,.2
702,2020-01-12 17:00,3.5,284.2,2.8,0,,,60,0,0
702,2020-01-12 18:00,3.2,276.2,2,0,,,65.6,0,.2
702,2020-01-12 19:00,3.1,272.6,1.4,0,,,65.2,0,0
702,2020-01-12 20:00,3,286.1,2.1,0,,,63.1,0,.2
702,2020-01-12 21:00,3,271.5,1.5,0,,,64.1,0,0
702,2020-01-12 22:00,2.6,319.1,1.2,0,,,68.7,0,.2
702,2020-01-12 23:00,2.2,315.8,1.1,0,,,70.8,0,0
702,2020-01-13 00:00,2.6,260.6,1.2,0,,,66.6,0,.2
702,2020-01-13 01:00,2.3,304.8,.6,0,,,67,0,0
702,2020-01-13 02:00,1.9,0,0,0,,,69.2,0,0
702,2020-01-13 03:00,2.4,250.9,.9,0,,,66.3,0,0
702,2020-01-13 04:00,2.4,291.9,1.4,0,,,66,0,0
702,2020-01-13 05:00,2.5,272.3,1.3,0,,,64.4,0,0
702,2020-01-13 06:00,2.5,272.3,.9,0,,,66.4,0,0
702,2020-01-13 07:00,2.4,286.1,2.2,0,,,69.4,0,0
702,2020-01-13 08:00,1.8,297.8,2,0,,,77.6,0,0
702,2020-01-13 09:00,1.8,285.3,2.3,0,,,79.2,0,0
702,2020-01-13 10:00,1.8,323.6,2.8,0,,,82,0,.2
702,2020-01-13 11:00,2,334.4,2,0,,,76.7,0,0
702,2020-01-13 12:00,2.9,278.8,2.5,0,,,65,0,.2
702,2020-01-13 13:00,3.1,284.9,3.6,0,,,55.5,0,.6
702,2020-01-13 14:00,3.1,279.4,3,0,,,51.1,0,.9
702,2020-01-13 15:00,2.9,286.2,3.2,0,,,52.5,0,1.5
702,2020-01-13 16:00,2.9,279.6,2.4,0,,,50.3,0,1.9
702,2020-01-13 17:00,2,274,2.1,0,,,52.8,0,2.2
702,2020-01-13 18:00,1,270.2,1.9,0,,,58.8,0,1.9
702,2020-01-13 19:00,.3,277.8,1.9,0,,,62,0,2.2
702,2020-01-13 20:00,-.6,319.6,2.5,0,,,65.2,0,1.9
702,2020-01-13 21:00,-.9,338,2.1,0,,,62.5,0,2.2
702,2020-01-13 22:00,-1.4,353.2,1.9,0,,,63.1,0,1.9
702,2020-01-13 23:00,-1,346.3,1.8,0,,,60.8,0,2.2
702,2020-01-14 00:00,-1.2,73.8,1.2,0,,,65.2,0,1.9
702,2020-01-14 01:00,-1.1,90.4,.9,0,,,63.4,0,0
702,2020-01-14 02:00,-1,124.1,.8,0,,,67.6,0,0
702,2020-01-14 03:00,-.7,75.8,1,0,,,66.5,0,0
702,2020-01-14 04:00,-.5,61.3,1.3,0,,,62.8,0,0
702,2020-01-14 05:00,-1,0,0,0,,,65.9,0,0
702,2020-01-14 06:00,-1.5,317,2.3,0,,,75.4,0,0
702,2020-01-14 07:00,-1.8,338.5,2.2,0,,,78.5,0,0
702,2020-01-14 08:00,-2.2,0,.4,0,,,80.1,0,0
702,2020-01-14 09:00,-1,318.2,2.2,0,,,71.8,0,0
702,2020-01-14 10:00,1,68.4,1,0,,,58.1,0,0
702,2020-01-14 11:00,1.7,341.8,1.9,0,,,60.8,0,.4
702,2020-01-14 12:00,2.7,337.7,1.8,0,,,53.6,0,1
702,2020-01-14 13:00,3.7,311.6,2.9,0,,,50.6,0,1.3
702,2020-01-14 14:00,4.4,302.6,2.4,0,,,48,0,2
702,2020-01-14 15:00,4.3,294.3,2.6,0,,,50.1,0,2.2
702,2020-01-14 16:00,4.2,254,1.3,0,,,53.5,0,2.4
702,2020-01-14 17:00,3.6,276.4,1.6,0,,,55.8,0,2.3
702,2020-01-14 18:00,2.4,291.9,1.2,0,,,59.8,0,2.4
702,2020-01-14 19:00,2.6,305.8,2.1,0,,,64.1,0,2.3
702,2020-01-14 20:00,2.1,332.5,2.9,0,,,62.9,0,2.4
702,2020-01-14 21:00,1.7,331.9,3.1,0,,,64.3,0,2.3
702,2020-01-14 22:00,.8,331.1,2.9,0,,,68.8,0,2.4
702,2020-01-14 23:00,.1,329.9,3.3,0,,,68.3,0,2.3
702,2020-01-15 00:00,-.4,5.9,1.7,0,,,70,0,2.4
702,2020-01-15 01:00,-2.9,0,0,0,,,83.6,0,0
702,2020-01-15 02:00,-3.7,0,0,0,,,89.7,0,0
702,2020-01-15 03:00,-2.9,0,.1,0,,,87.8,0,0
702,2020-01-15 04:00,-2.4,0,0,0,,,83.6,0,0
702,2020-01-15 05:00,-2.2,0,.2,0,,,83.1,0,0
702,2020-01-15 06:00,-1.8,0,0,0,,,86,0,0
702,2020-01-15 07:00,-1.5,316.7,2.1,0,,,79.8,0,0
702,2020-01-15 08:00,-2.1,309.5,1.4,0,,,82.4,0,0
702,2020-01-15 09:00,-.3,340.8,1.3,0,,,69.6,0,0
702,2020-01-15 10:00,.5,12.8,2.1,0,,,60.4,0,.5
702,2020-01-15 11:00,1.5,342.7,3,0,,,54.8,0,1
702,2020-01-15 12:00,2.2,345.3,3.1,0,,,55.7,0,1.5
702,2020-01-15 13:00,3.5,318.1,2.1,0,,,53.3,0,2
702,2020-01-15 14:00,3.3,339.2,1.6,0,,,48.9,0,2.5
702,2020-01-15 15:00,4,10,1.8,0,,,47.8,0,2.9
702,2020-01-15 16:00,4.1,338.4,1.6,0,,,48.4,0,3.3
702,2020-01-15 17:00,3.3,9.7,1.8,0,,,50.1,0,3.6
702,2020-01-15 18:00,2,330.4,3,0,,,56.9,0,3.3
702,2020-01-15 19:00,1.2,311.8,2.2,0,,,63.3,0,3.6
702,2020-01-15 20:00,.3,309.2,2.1,0,,,63,0,3.3
702,2020-01-15 21:00,-1.1,327.5,.9,0,,,71,0,3.6
702,2020-01-15 22:00,-.1,355.9,2.2,0,,,62.7,0,3.3
702,2020-01-15 23:00,-.3,1.1,2.9,0,,,66.8,0,3.6
702,2020-01-16 00:00,-1,337.3,1.7,0,,,68,0,3.3
702,2020-01-16 01:00,-1.6,315.1,2.1,0,,,74.1,0,0
702,2020-01-16 02:00,-3.2,290.8,1.1,0,,,79.5,0,0
702,2020-01-16 03:00,-3,304.6,2.3,0,,,81.7,0,0
702,2020-01-16 04:00,-4.4,0,0,0,,,87.3,0,0
702,2020-01-16 05:00,-3.1,339.9,.9,0,,,84,0,0
702,2020-01-16 06:00,-3.3,50,.5,0,,,85.7,0,0
702,2020-01-16 07:00,-3.5,62.1,1.1,0,,,86,0,0
702,2020-01-16 08:00,-2.9,27.5,.7,0,,,80.5,0,0
702,2020-01-16 09:00,-1.5,309.6,1.1,0,,,74.7,0,.2
702,2020-01-16 10:00,-.4,330.8,1.7,0,,,71.2,0,.1
702,2020-01-16 11:00,.6,298.9,1.5,0,,,69.3,0,1
702,2020-01-16 12:00,2.2,315.3,2.9,0,,,48.2,0,1.1
702,2020-01-16 13:00,3.1,310.1,2.8,0,,,42.1,0,2
702,2020-01-16 14:00,3.9,318,3.1,0,,,38.4,0,2.2
702,2020-01-16 15:00,4.5,310.6,2.9,0,,,32.7,0,3
702,2020-01-16 16:00,4.6,329.6,3.5,0,,,33,0,3.2
702,2020-01-16 17:00,3.4,328.5,2.4,0,,,38,0,3.3
702,2020-01-16 18:00,2.6,285.7,1.2,0,,,50.9,0,3.2
702,2020-01-16 19:00,2.5,324.3,3.5,0,,,39.4,0,3.3
702,2020-01-16 20:00,1.9,334.3,3,0,,,40.3,0,3.2
702,2020-01-16 21:00,1.2,357.4,2.5,0,,,41,0,3.3
